Customer_ID,Weeknum,Product,Customer_Number,Sum_Quantity,Avg_Price_Change,Avg_Price_Change_1,Sum_Quantity_1_minus_Sum_Quantity,Avg_Quantity_for_Week,Avg_Quantity_for_PO,All_week,Count_week_PO,Standard_Price,Above_Standard_Price,Below_Standard_Price,Total_Quantity_for_Customer,Total_Quantity,Holiday,Temp_Hi,Temp_Lo,Temp_Rain,Frequency_PO,Sum_Quantity_1_Y
0.006,18,7290000408354,416000074,0,2.97,2.97,14,7.23,14.45,22,11,2.97,0,1,76079,12757437,1,34,21,0,2,14
0.006,19,7290000408354,416000074,14,2.97,2.97,-14,7.23,14.45,22,11,2.97,0,0,76079,12757437,0,27.29,18.29,0,2,0
0.006,20,7290000408354,416000074,0,2.97,2.97,12,7.23,14.45,22,11,2.97,0,1,76079,12757437,1,31.86,19,0,2,12
0.006,21,7290000408354,416000074,12,2.97,2.97,-12,7.23,14.45,22,11,2.97,0,0,76079,12757437,1,33.14,21.14,0,2,0
0.006,22,7290000408354,416000074,0,2.97,2.97,12,7.23,14.45,22,11,2.97,0,1,76079,12757437,0,28.43,21.29,0,2,12
0.006,23,7290000408354,416000074,12,2.97,2.97,-12,7.23,14.45,22,11,2.97,0,0,76079,12757437,0,29.71,21.43,0,2,0
0.006,25,7290000408354,416000074,0,2.97,2.97,12,7.23,14.45,22,11,2.97,0,1,76079,12757437,0,30.71,22.71,0,2,12
0.006,26,7290000408354,416000074,12,2.97,2.97,-12,7.23,14.45,22,11,2.97,0,0,76079,12757437,1,26.29,19.57,0,2,0
0.006,28,7290000408354,416000074,0,2.97,2.97,48,7.23,14.45,22,11,2.97,0,1,76079,12757437,0,32.14,23.86,0,2,48
0.006,29,7290000408354,416000074,48,2.97,2.97,-48,7.23,14.45,22,11,2.97,0,0,76079,12757437,1,32,24.43,0,2,0
0.006,30,7290000408354,416000074,0,2.97,2.97,7,7.23,14.45,22,11,2.97,0,1,76079,12757437,0,33,24.71,0,2,7
0.006,31,7290000408354,416000074,7,2.97,2.97,5,7.23,14.45,22,11,2.97,0,0,76079,12757437,0,31.71,24.14,0,2,12
0.006,32,7290000408354,416000074,12,2.97,2.75,0,7.23,14.45,22,11,2.97,0,0,76079,12757437,0,32,25.14,0,2,12
0.006,33,7290000408354,416000074,12,2.75,2.97,-12,7.23,14.45,22,11,2.97,0,1,76079,12757437,0,31.57,24.29,0,2,0
0.006,34,7290000408354,416000074,0,2.97,2.75,12,7.23,14.45,22,11,2.97,0,1,76079,12757437,0,31.57,24.43,0,2,12
0.008,11,7290000408354,416000075,24,2.97,2.97,-24,12,25.09,23,11,2.97,0,0,101788,12757437,0,21.57,11.29,0,2.09,0
0.008,13,7290000408354,416000075,0,2.97,2.97,56,12,25.09,23,11,2.97,0,1,101788,12757437,1,24.86,14.43,0,2.09,56
0.008,14,7290000408354,416000075,56,2.97,2.97,-56,12,25.09,23,11,2.97,0,0,101788,12757437,1,25.71,13.43,0,2.09,0
0.008,15,7290000408354,416000075,0,2.97,2.97,12,12,25.09,23,11,2.97,0,1,101788,12757437,1,23.43,14.57,1,2.09,12
0.008,16,7290000408354,416000075,12,2.97,2.97,0,12,25.09,23,11,2.97,0,0,101788,12757437,1,26.86,17.57,0,2.09,12
0.008,17,7290000408354,416000075,12,2.97,2.97,36,12,25.09,23,11,2.97,0,0,101788,12757437,0,24.14,15.29,1,2.09,48
0.008,18,7290000408354,416000075,48,2.97,2.97,-48,12,25.09,23,11,2.97,0,0,101788,12757437,1,34,21,0,2.09,0
0.008,19,7290000408354,416000075,0,2.97,2.97,16,12,25.09,23,11,2.97,0,1,101788,12757437,0,27.29,18.29,0,2.09,16
0.008,20,7290000408354,416000075,16,2.97,2.97,-4,12,25.09,23,11,2.97,0,0,101788,12757437,1,31.86,19,0,2.09,12
0.008,21,7290000408354,416000075,12,2.97,2.97,-12,12,25.09,23,11,2.97,0,0,101788,12757437,1,33.14,21.14,0,2.09,0
0.008,23,7290000408354,416000075,0,2.97,2.97,24,12,25.09,23,11,2.97,0,1,101788,12757437,0,29.71,21.43,0,2.09,24
0.008,24,7290000408354,416000075,24,2.97,2.97,-24,12,25.09,23,11,2.97,0,0,101788,12757437,0,32.29,21.29,0,2.09,0
0.008,28,7290000408354,416000075,0,2.97,2.97,24,12,25.09,23,11,2.97,0,1,101788,12757437,0,32.14,23.86,0,2.09,24
0.008,29,7290000408354,416000075,24,2.97,2.97,-24,12,25.09,23,11,2.97,0,0,101788,12757437,1,32,24.43,0,2.09,0
0.008,30,7290000408354,416000075,0,2.97,2.97,24,12,25.09,23,11,2.97,0,1,101788,12757437,0,33,24.71,0,2.09,24
0.008,31,7290000408354,416000075,24,2.97,2.97,-24,12,25.09,23,11,2.97,0,0,101788,12757437,0,31.71,24.14,0,2.09,0
0.008,32,7290000408354,416000075,0,2.97,2.97,24,12,25.09,23,11,2.97,0,1,101788,12757437,0,32,25.14,0,2.09,24
0.008,33,7290000408354,416000075,24,2.97,2.97,-24,12,25.09,23,11,2.97,0,0,101788,12757437,0,31.57,24.29,0,2.09,0
0.008,34,7290000408354,416000075,0,2.97,2.75,24,12,25.09,23,11,2.97,0,1,101788,12757437,0,31.57,24.43,0,2.09,24
0.0049,13,7290000408354,416000076,0,2.97,2.97,36,8.84,14,19,12,2.97,0,1,62770,12757437,1,24.86,14.43,0,1.58,36
0.0049,14,7290000408354,416000076,36,2.97,2.97,0,8.84,14,19,12,2.97,0,0,62770,12757437,1,25.71,13.43,0,1.58,12
0.0049,15,7290000408354,416000076,12,2.97,2.97,0,8.84,14,19,12,2.97,0,0,62770,12757437,1,23.43,14.57,1,1.58,12
0.0049,16,7290000408354,416000076,12,2.97,2.97,-12,8.84,14,19,12,2.97,0,0,62770,12757437,1,26.86,17.57,0,1.58,0
0.0049,17,7290000408354,416000076,0,2.97,2.97,12,8.84,14,19,12,2.97,0,1,62770,12757437,0,24.14,15.29,1,1.58,12
0.0049,18,7290000408354,416000076,12,2.97,2.97,-12,8.84,14,19,12,2.97,0,0,62770,12757437,1,34,21,0,1.58,0
0.0049,19,7290000408354,416000076,0,2.97,2.97,12,8.84,14,19,12,2.97,0,1,62770,12757437,0,27.29,18.29,0,1.58,12
0.0049,20,7290000408354,416000076,12,2.97,2.97,-12,8.84,14,19,12,2.97,0,0,62770,12757437,1,31.86,19,0,1.58,0
0.0049,21,7290000408354,416000076,0,2.97,2.97,12,8.84,14,19,12,2.97,0,1,62770,12757437,1,33.14,21.14,0,1.58,12
0.0049,22,7290000408354,416000076,12,2.97,2.97,0,8.84,14,19,12,2.97,0,0,62770,12757437,0,28.43,21.29,0,1.58,12
0.0049,23,7290000408354,416000076,12,2.97,2.97,-12,8.84,14,19,12,2.97,0,0,62770,12757437,0,29.71,21.43,0,1.58,0
0.0049,25,7290000408354,416000076,0,2.97,2.97,12,8.84,14,19,12,2.97,0,1,62770,12757437,0,30.71,22.71,0,1.58,12
0.0049,26,7290000408354,416000076,12,2.97,2.97,-12,8.84,14,19,12,2.97,0,0,62770,12757437,1,26.29,19.57,0,1.58,0
0.0049,28,7290000408354,416000076,0,2.97,2.97,12,8.84,14,19,12,2.97,0,1,62770,12757437,0,32.14,23.86,0,1.58,12
0.0049,29,7290000408354,416000076,12,2.97,2.97,0,8.84,14,19,12,2.97,0,0,62770,12757437,1,32,24.43,0,1.58,12
0.0049,30,7290000408354,416000076,12,2.97,2.97,0,8.84,14,19,12,2.97,0,0,62770,12757437,0,33,24.71,0,1.58,12
0.0049,31,7290000408354,416000076,12,2.97,2.97,0,8.84,14,19,12,2.97,0,0,62770,12757437,0,31.71,24.14,0,1.58,12
0.0049,32,7290000408354,416000076,12,2.97,2.97,-12,8.84,14,19,12,2.97,0,0,62770,12757437,0,32,25.14,0,1.58,0
0.0068,13,7290000408354,416000077,0,2.97,2.97,48,13.57,16.76,21,17,2.97,0,1,86662,12757437,1,24.86,14.43,0,1.24,48
0.0068,14,7290000408354,416000077,48,2.97,2.97,8,13.57,16.76,21,17,2.97,0,0,86662,12757437,1,25.71,13.43,0,1.24,14
0.0068,15,7290000408354,416000077,14,2.97,2.97,-2,13.57,16.76,21,17,2.97,0,0,86662,12757437,1,23.43,14.57,1,1.24,12
0.0068,16,7290000408354,416000077,12,2.97,2.97,0,13.57,16.76,21,17,2.97,0,0,86662,12757437,1,26.86,17.57,0,1.24,12
0.0068,17,7290000408354,416000077,12,2.97,2.97,0,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,24.14,15.29,1,1.24,12
0.0068,18,7290000408354,416000077,12,2.97,2.97,12,13.57,16.76,21,17,2.97,0,0,86662,12757437,1,34,21,0,1.24,24
0.0068,19,7290000408354,416000077,24,2.97,2.97,-24,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,27.29,18.29,0,1.24,0
0.0068,20,7290000408354,416000077,0,2.97,2.97,12,13.57,16.76,21,17,2.97,0,1,86662,12757437,1,31.86,19,0,1.24,12
0.0068,21,7290000408354,416000077,12,2.97,2.97,0,13.57,16.76,21,17,2.97,0,0,86662,12757437,1,33.14,21.14,0,1.24,12
0.0068,22,7290000408354,416000077,12,2.97,2.97,-12,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,28.43,21.29,0,1.24,0
0.0068,23,7290000408354,416000077,0,2.97,2.97,12,13.57,16.76,21,17,2.97,0,1,86662,12757437,0,29.71,21.43,0,1.24,12
0.0068,24,7290000408354,416000077,12,2.97,2.97,0,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,32.29,21.29,0,1.24,12
0.0068,25,7290000408354,416000077,12,2.97,2.97,-12,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,30.71,22.71,0,1.24,0
0.0068,26,7290000408354,416000077,0,2.97,2.97,24,13.57,16.76,21,17,2.97,0,1,86662,12757437,1,26.29,19.57,0,1.24,24
0.0068,27,7290000408354,416000077,24,2.97,2.97,-24,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,31.43,23.14,0,1.24,0
0.0068,28,7290000408354,416000077,0,2.97,2.97,34,13.57,16.76,21,17,2.97,0,1,86662,12757437,0,32.14,23.86,0,1.24,34
0.0068,29,7290000408354,416000077,34,2.97,2.97,-16,13.57,16.76,21,17,2.97,0,0,86662,12757437,1,32,24.43,0,1.24,6
0.0068,30,7290000408354,416000077,6,2.97,2.97,6,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,33,24.71,0,1.24,12
0.0068,31,7290000408354,416000077,12,2.97,2.97,0,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,31.71,24.14,0,1.24,12
0.0068,32,7290000408354,416000077,12,2.97,2.97,0,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,32,25.14,0,1.24,12
0.0068,33,7290000408354,416000077,12,2.97,2.75,3,13.57,16.76,21,17,2.97,0,0,86662,12757437,0,31.57,24.29,0,1.24,15
0.0068,34,7290000408354,416000077,15,2.75,2.75,9,13.57,16.76,21,17,2.97,0,1,86662,12757437,0,31.57,24.43,0,1.24,12
0.0041,14,7290000408354,416000078,0,2.97,2.97,12,2.4,12,20,4,2.97,0,1,52256,12757437,1,25.71,13.43,0,5,12
0.0041,15,7290000408354,416000078,12,2.97,2.97,-12,2.4,12,20,4,2.97,0,0,52256,12757437,1,23.43,14.57,1,5,0
0.0041,17,7290000408354,416000078,0,2.97,2.97,12,2.4,12,20,4,2.97,0,1,52256,12757437,0,24.14,15.29,1,5,12
0.0041,18,7290000408354,416000078,12,2.97,2.97,-12,2.4,12,20,4,2.97,0,0,52256,12757437,1,34,21,0,5,0
0.0041,30,7290000408354,416000078,0,2.97,2.97,12,2.4,12,20,4,2.97,0,1,52256,12757437,0,33,24.71,0,5,12
0.0041,31,7290000408354,416000078,12,2.97,2.97,-12,2.4,12,20,4,2.97,0,0,52256,12757437,0,31.71,24.14,0,5,0
0.0041,32,7290000408354,416000078,0,2.97,2.75,12,2.4,12,20,4,2.97,0,1,52256,12757437,0,32,25.14,0,5,12
0.0041,33,7290000408354,416000078,12,2.75,2.97,-12,2.4,12,20,4,2.97,0,1,52256,12757437,0,31.57,24.29,0,5,0
0.0041,34,7290000408354,416000078,0,2.97,2.75,12,2.4,12,20,4,2.97,0,1,52256,12757437,0,31.57,24.43,0,5,12
0.0001,11,7290000408354,416000079,1,2.97,2.97,-1,1.67,2.5,3,2,2.97,0,0,1743,12757437,0,21.57,11.29,0,1.5,0
0.0001,13,7290000408354,416000079,0,2.97,2.97,4,1.67,2.5,3,2,2.97,0,1,1743,12757437,1,24.86,14.43,0,1.5,4
0.0001,14,7290000408354,416000079,4,2.97,2.97,-4,1.67,2.5,3,2,2.97,0,0,1743,12757437,1,25.71,13.43,0,1.5,0
0.0112,11,7290000408354,416000080,10,2.97,2.97,14,10.52,11,23,22,2.97,0,0,143103,12757437,0,21.57,11.29,0,1.05,12
0.0112,12,7290000408354,416000080,12,2.97,2.97,-12,10.52,11,23,22,2.97,0,0,143103,12757437,0,30.29,12.29,0,1.05,0
0.0112,13,7290000408354,416000080,0,2.97,2.97,14,10.52,11,23,22,2.97,0,1,143103,12757437,1,24.86,14.43,0,1.05,14
0.0112,14,7290000408354,416000080,14,2.97,2.97,14,10.52,11,23,22,2.97,0,0,143103,12757437,1,25.71,13.43,0,1.05,14
0.0112,15,7290000408354,416000080,14,2.97,2.97,10,10.52,11,23,22,2.97,0,0,143103,12757437,1,23.43,14.57,1,1.05,8
0.0112,16,7290000408354,416000080,8,2.97,2.97,0,10.52,11,23,22,2.97,0,0,143103,12757437,1,26.86,17.57,0,1.05,8
0.0112,17,7290000408354,416000080,8,2.97,2.97,0,10.52,11,23,22,2.97,0,0,143103,12757437,0,24.14,15.29,1,1.05,8
0.0112,18,7290000408354,416000080,8,2.97,2.97,12,10.52,11,23,22,2.97,0,0,143103,12757437,1,34,21,0,1.05,20
0.0112,19,7290000408354,416000080,20,2.97,2.97,28,10.52,11,23,22,2.97,0,0,143103,12757437,0,27.29,18.29,0,1.05,16
0.0112,20,7290000408354,416000080,16,2.97,2.97,-4,10.52,11,23,22,2.97,0,0,143103,12757437,1,31.86,19,0,1.05,6
0.0112,21,7290000408354,416000080,6,2.97,2.97,10,10.52,11,23,22,2.97,0,0,143103,12757437,1,33.14,21.14,0,1.05,16
0.0112,22,7290000408354,416000080,16,2.97,2.97,8,10.52,11,23,22,2.97,0,0,143103,12757437,0,28.43,21.29,0,1.05,12
0.0112,23,7290000408354,416000080,12,2.97,2.97,-6,10.52,11,23,22,2.97,0,0,143103,12757437,0,29.71,21.43,0,1.05,6
0.0112,24,7290000408354,416000080,6,2.97,2.97,2,10.52,11,23,22,2.97,0,0,143103,12757437,0,32.29,21.29,0,1.05,8
0.0112,25,7290000408354,416000080,8,2.97,2.97,4,10.52,11,23,22,2.97,0,0,143103,12757437,0,30.71,22.71,0,1.05,12
0.0112,26,7290000408354,416000080,12,2.97,2.97,-12,10.52,11,23,22,2.97,0,0,143103,12757437,1,26.29,19.57,0,1.05,0
0.0112,27,7290000408354,416000080,0,2.97,2.97,4,10.52,11,23,22,2.97,0,1,143103,12757437,0,31.43,23.14,0,1.05,4
0.0112,28,7290000408354,416000080,4,2.97,2.97,12,10.52,11,23,22,2.97,0,0,143103,12757437,0,32.14,23.86,0,1.05,16
0.0112,29,7290000408354,416000080,16,2.97,2.97,8,10.52,11,23,22,2.97,0,0,143103,12757437,1,32,24.43,0,1.05,12
0.0112,30,7290000408354,416000080,12,2.97,2.97,0,10.52,11,23,22,2.97,0,0,143103,12757437,0,33,24.71,0,1.05,6
0.0112,31,7290000408354,416000080,6,2.97,2.97,14,10.52,11,23,22,2.97,0,0,143103,12757437,0,31.71,24.14,0,1.05,20
0.0112,32,7290000408354,416000080,20,2.97,2.75,-8,10.52,11,23,22,2.97,0,0,143103,12757437,0,32,25.14,0,1.05,6
0.0112,33,7290000408354,416000080,6,2.75,2.75,2,10.52,11,23,22,2.97,0,1,143103,12757437,0,31.57,24.29,0,1.05,8
0.0112,34,7290000408354,416000080,8,2.75,2.75,6,10.52,11,23,22,2.97,0,1,143103,12757437,0,31.57,24.43,0,1.05,14
0.0075,11,7290000408354,416000081,16,2.97,2.97,12,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,21.57,11.29,0,1.05,14
0.0075,12,7290000408354,416000081,14,2.97,2.97,6,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,30.29,12.29,0,1.05,10
0.0075,13,7290000408354,416000081,10,2.97,2.97,0,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,24.86,14.43,0,1.05,10
0.0075,14,7290000408354,416000081,10,2.97,2.97,0,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,25.71,13.43,0,1.05,10
0.0075,15,7290000408354,416000081,10,2.97,2.97,-6,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,23.43,14.57,1,1.05,4
0.0075,16,7290000408354,416000081,4,2.97,2.97,8,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,26.86,17.57,0,1.05,12
0.0075,17,7290000408354,416000081,12,2.97,2.97,-8,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,24.14,15.29,1,1.05,4
0.0075,18,7290000408354,416000081,4,2.97,2.97,0,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,34,21,0,1.05,4
0.0075,19,7290000408354,416000081,4,2.97,2.97,8,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,27.29,18.29,0,1.05,12
0.0075,20,7290000408354,416000081,12,2.97,2.97,0,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,31.86,19,0,1.05,6
0.0075,21,7290000408354,416000081,6,2.97,2.97,18,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,33.14,21.14,0,1.05,12
0.0075,22,7290000408354,416000081,12,2.97,2.97,-4,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,28.43,21.29,0,1.05,4
0.0075,23,7290000408354,416000081,4,2.97,2.97,9,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,29.71,21.43,0,1.05,13
0.0075,24,7290000408354,416000081,13,2.97,2.97,11,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,32.29,21.29,0,1.05,8
0.0075,25,7290000408354,416000081,8,2.97,2.97,10,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,30.71,22.71,0,1.05,18
0.0075,26,7290000408354,416000081,18,2.97,2.97,-18,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,26.29,19.57,0,1.05,0
0.0075,27,7290000408354,416000081,0,2.97,2.97,4,9.78,10.23,23,22,2.97,0,1,95217,12757437,0,31.43,23.14,0,1.05,4
0.0075,28,7290000408354,416000081,4,2.97,2.97,12,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,32.14,23.86,0,1.05,16
0.0075,29,7290000408354,416000081,16,2.97,2.97,16,9.78,10.23,23,22,2.97,0,0,95217,12757437,1,32,24.43,0,1.05,16
0.0075,30,7290000408354,416000081,16,2.97,2.97,0,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,33,24.71,0,1.05,8
0.0075,31,7290000408354,416000081,8,2.97,2.97,0,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,31.71,24.14,0,1.05,8
0.0075,32,7290000408354,416000081,8,2.97,2.75,8,9.78,10.23,23,22,2.97,0,0,95217,12757437,0,32,25.14,0,1.05,16
0.0075,33,7290000408354,416000081,16,2.75,2.97,-16,9.78,10.23,23,22,2.97,0,1,95217,12757437,0,31.57,24.29,0,1.05,0
0.0075,34,7290000408354,416000081,0,2.97,2.75,16,9.78,10.23,23,22,2.97,0,1,95217,12757437,0,31.57,24.43,0,1.05,16
0.0082,11,7290000408354,416000082,52,2.97,2.97,20,26.09,30,23,20,2.97,0,0,105148,12757437,0,21.57,11.29,0,1.15,24
0.0082,12,7290000408354,416000082,24,2.97,2.97,-12,26.09,30,23,20,2.97,0,0,105148,12757437,0,30.29,12.29,0,1.15,12
0.0082,13,7290000408354,416000082,12,2.97,2.97,8,26.09,30,23,20,2.97,0,0,105148,12757437,1,24.86,14.43,0,1.15,20
0.0082,14,7290000408354,416000082,20,2.97,2.97,4,26.09,30,23,20,2.97,0,0,105148,12757437,1,25.71,13.43,0,1.15,24
0.0082,15,7290000408354,416000082,24,2.97,2.97,90,26.09,30,23,20,2.97,0,0,105148,12757437,1,23.43,14.57,1,1.15,114
0.0082,16,7290000408354,416000082,114,2.97,2.97,30,26.09,30,23,20,2.97,0,0,105148,12757437,1,26.86,17.57,0,1.15,48
0.0082,17,7290000408354,416000082,48,2.97,2.97,-48,26.09,30,23,20,2.97,0,0,105148,12757437,0,24.14,15.29,1,1.15,0
0.0082,19,7290000408354,416000082,0,2.97,2.97,72,26.09,30,23,20,2.97,0,1,105148,12757437,0,27.29,18.29,0,1.15,72
0.0082,20,7290000408354,416000082,72,2.97,2.97,-48,26.09,30,23,20,2.97,0,0,105148,12757437,1,31.86,19,0,1.15,24
0.0082,21,7290000408354,416000082,24,2.97,2.97,-24,26.09,30,23,20,2.97,0,0,105148,12757437,1,33.14,21.14,0,1.15,0
0.0082,22,7290000408354,416000082,0,2.97,2.97,24,26.09,30,23,20,2.97,0,1,105148,12757437,0,28.43,21.29,0,1.15,24
0.0082,23,7290000408354,416000082,24,2.97,2.97,-12,26.09,30,23,20,2.97,0,0,105148,12757437,0,29.71,21.43,0,1.15,12
0.0082,24,7290000408354,416000082,12,2.97,2.97,12,26.09,30,23,20,2.97,0,0,105148,12757437,0,32.29,21.29,0,1.15,24
0.0082,25,7290000408354,416000082,24,2.97,2.97,0,26.09,30,23,20,2.97,0,0,105148,12757437,0,30.71,22.71,0,1.15,24
0.0082,26,7290000408354,416000082,24,2.97,2.97,-12,26.09,30,23,20,2.97,0,0,105148,12757437,1,26.29,19.57,0,1.15,12
0.0082,27,7290000408354,416000082,12,2.97,2.97,0,26.09,30,23,20,2.97,0,0,105148,12757437,0,31.43,23.14,0,1.15,12
0.0082,28,7290000408354,416000082,12,2.97,2.97,-12,26.09,30,23,20,2.97,0,0,105148,12757437,0,32.14,23.86,0,1.15,0
0.0082,29,7290000408354,416000082,0,2.97,2.97,24,26.09,30,23,20,2.97,0,1,105148,12757437,1,32,24.43,0,1.15,24
0.0082,30,7290000408354,416000082,24,2.97,2.97,-6,26.09,30,23,20,2.97,0,0,105148,12757437,0,33,24.71,0,1.15,18
0.0082,31,7290000408354,416000082,18,2.97,2.97,30,26.09,30,23,20,2.97,0,0,105148,12757437,0,31.71,24.14,0,1.15,24
0.0082,32,7290000408354,416000082,24,2.97,2.75,0,26.09,30,23,20,2.97,0,0,105148,12757437,0,32,25.14,0,1.15,24
0.0082,33,7290000408354,416000082,24,2.75,2.75,-12,26.09,30,23,20,2.97,0,1,105148,12757437,0,31.57,24.29,0,1.15,12
0.0082,34,7290000408354,416000082,12,2.75,2.97,-12,26.09,30,23,20,2.97,0,1,105148,12757437,0,31.57,24.43,0,1.15,0
0.0089,11,7290000408354,416000083,13,2.97,2.97,35,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,21.57,11.29,0,0.96,24
0.0089,12,7290000408354,416000083,24,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,30.29,12.29,0,0.96,12
0.0089,13,7290000408354,416000083,12,2.97,2.97,-4,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,24.86,14.43,0,0.96,8
0.0089,14,7290000408354,416000083,8,2.97,2.97,16,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,25.71,13.43,0,0.96,24
0.0089,15,7290000408354,416000083,24,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,23.43,14.57,1,0.96,12
0.0089,16,7290000408354,416000083,12,2.97,2.97,12,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,26.86,17.57,0,0.96,24
0.0089,17,7290000408354,416000083,24,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,24.14,15.29,1,0.96,12
0.0089,18,7290000408354,416000083,12,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,34,21,0,0.96,12
0.0089,19,7290000408354,416000083,12,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,27.29,18.29,0,0.96,12
0.0089,20,7290000408354,416000083,12,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,31.86,19,0,0.96,12
0.0089,21,7290000408354,416000083,12,2.97,2.97,12,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,33.14,21.14,0,0.96,24
0.0089,22,7290000408354,416000083,24,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,28.43,21.29,0,0.96,12
0.0089,23,7290000408354,416000083,12,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,29.71,21.43,0,0.96,12
0.0089,24,7290000408354,416000083,12,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,32.29,21.29,0,0.96,12
0.0089,25,7290000408354,416000083,12,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,30.71,22.71,0,0.96,12
0.0089,26,7290000408354,416000083,12,2.97,2.97,-6,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,26.29,19.57,0,0.96,6
0.0089,27,7290000408354,416000083,6,2.97,2.97,12,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,31.43,23.14,0,0.96,18
0.0089,28,7290000408354,416000083,18,2.97,2.97,30,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,32.14,23.86,0,0.96,24
0.0089,29,7290000408354,416000083,24,2.97,2.97,24,16.3,15.63,23,24,2.97,0,0,113817,12757437,1,32,24.43,0,0.96,24
0.0089,30,7290000408354,416000083,24,2.97,2.97,0,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,33,24.71,0,0.96,12
0.0089,31,7290000408354,416000083,12,2.97,2.97,6,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,31.71,24.14,0,0.96,18
0.0089,32,7290000408354,416000083,18,2.97,2.97,6,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,32,25.14,0,0.96,12
0.0089,33,7290000408354,416000083,12,2.97,2.75,12,16.3,15.63,23,24,2.97,0,0,113817,12757437,0,31.57,24.29,0,0.96,24
0.0089,34,7290000408354,416000083,24,2.75,2.75,24,16.3,15.63,23,24,2.97,0,1,113817,12757437,0,31.57,24.43,0,0.96,24
0.0167,11,7290000408354,416000084,36,2.97,2.97,36,41.74,41.74,23,23,2.97,0,0,213220,12757437,0,21.57,11.29,0,1,36
0.0167,12,7290000408354,416000084,36,2.97,2.97,12,41.74,41.74,23,23,2.97,0,0,213220,12757437,0,30.29,12.29,0,1,48
0.0167,13,7290000408354,416000084,48,2.97,2.97,48,41.74,41.74,23,23,2.97,0,0,213220,12757437,1,24.86,14.43,0,1,48
0.0167,14,7290000408354,416000084,48,2.97,2.97,0,41.74,41.74,23,23,2.97,0,0,213220,12757437,1,25.71,13.43,0,1,48
0.0167,15,7290000408354,416000084,48,2.97,2.97,48,41.74,41.74,23,23,2.97,0,0,213220,12757437,1,23.43,14.57,1,1,48
0.0167,16,7290000408354,416000084,48,2.97,2.97,48,41.74,41.74,23,23,2.97,0,0,213220,12757437,1,26.86,17.57,0,1,48
0.0167,17,7290000408354,416000084,48,2.97,2.97,48,41.74,41.74,23,23,2.97,0,0,213220,12757437,0,24.14,15.29,1,1,48
0.0167,18,7290000408354,416000084,48,2.97,2.97,48,41.74,41.74,23,23,2.97,0,0,213220,12757437,1,34,21,0,1,48
0.0167,19,7290000408354,416000084,48,2.97,2.97,0,41.74,41.74,23,23,2.97,0,0,213220,12757437,0,27.29,18.29,0,1,48
